country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-15,5,1,3,4,2,-2
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-16,6,2,2,3,0,-1
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-17,-2,-1,-2,-2,4,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-18,0,-2,1,-2,4,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-19,0,-2,0,0,3,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-20,-2,-2,1,-1,3,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-21,0,-1,0,-4,4,-1
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-22,-1,-4,-1,1,3,-1
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-23,0,-2,2,1,1,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-24,-6,-4,-4,-5,4,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-25,-4,-5,-1,-5,3,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-26,-3,-3,2,-2,3,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-27,-1,1,3,-1,3,0
GT,Guatemala,,,,,,ChIJa1DnNlATiIURu9WEWzcrmDU,2020-02-28,5,4,2,-3,5,-1
